ID,TR,UT,data,raingauges_id,update_ref,invalid,hours_surrounding_total
545,17/12/04 19:33,1512408600,0.2,15,1512408600-15,0,0
550,17/12/04 19:33,1512405900,0.2,17,1512405900-17,0,0
554,17/12/04 19:33,1512404700,0.2,18,1512404700-18,0,0
555,17/12/04 19:33,1512405000,0.2,18,1512405000-18,0,0
556,17/12/04 19:33,1512405600,0.2,18,1512405600-18,0,0
557,17/12/04 19:33,1512407100,0.2,18,1512407100-18,0,0
558,17/12/04 19:33,1512408300,0.2,18,1512408300-18,0,0
562,17/12/04 19:33,1512403500,0.2,19,1512403500-19,0,0
563,17/12/04 19:33,1512404700,0.2,19,1512404700-19,0,0
564,17/12/04 19:33,1512405900,0.2,19,1512405900-19,0,0
565,17/12/04 19:33,1512407100,0.2,19,1512407100-19,0,0
570,17/12/04 19:33,1512406200,0.2,20,1512406200-20,0,0
575,17/12/04 19:33,1512405900,0.2,23,1512405900-23,0,0
576,17/12/04 19:33,1512406200,0.2,23,1512406200-23,0,0
577,17/12/04 19:33,1512406800,0.2,23,1512406800-23,0,0
578,17/12/04 19:33,1512408000,0.2,23,1512408000-23,0,0
581,17/12/04 19:33,1512405300,0.2,25,1512405300-25,0,0
582,17/12/04 19:33,1512405900,0.2,25,1512405900-25,0,0
583,17/12/04 19:33,1512406500,0.2,25,1512406500-25,0,0
584,17/12/04 19:33,1512406800,0.2,25,1512406800-25,0,0
585,17/12/04 19:33,1512407400,0.2,25,1512407400-25,0,0
586,17/12/04 19:33,1512408000,0.2,25,1512408000-25,0,0
587,17/12/04 19:33,1512407400,0.2,26,1512407400-26,0,0
590,17/12/04 19:33,1512404100,0.2,27,1512404100-27,0,0
591,17/12/04 19:33,1512405600,0.2,27,1512405600-27,0,0
592,17/12/04 19:33,1512404100,0.2,28,1512404100-28,0,0
593,17/12/04 19:33,1512404700,0.2,28,1512404700-28,0,0
594,17/12/04 19:33,1512405000,0.2,28,1512405000-28,0,0
595,17/12/04 19:33,1512405300,0.2,28,1512405300-28,0,0
596,17/12/04 19:33,1512405600,0.2,28,1512405600-28,0,0
597,17/12/04 19:33,1512406200,0.2,28,1512406200-28,0,0
598,17/12/04 19:33,1512407100,0.2,28,1512407100-28,0,0
600,17/12/04 19:33,1512405000,0.2,29,1512405000-29,0,0
601,17/12/04 19:33,1512405600,0.2,29,1512405600-29,0,0
602,17/12/04 19:33,1512406200,0.2,29,1512406200-29,0,0
604,17/12/04 19:33,1512403800,0.2,30,1512403800-30,0,0
605,17/12/04 19:33,1512404400,0.2,30,1512404400-30,0,0
606,17/12/04 19:33,1512405600,0.2,30,1512405600-30,0,0
607,17/12/04 19:33,1512406500,0.2,30,1512406500-30,0,0
614,17/12/04 19:33,1512404700,0.2,32,1512404700-32,0,0
615,17/12/04 19:33,1512405000,0.2,32,1512405000-32,0,0
616,17/12/04 19:33,1512406800,0.4,32,1512406800-32,0,0
621,17/12/04 19:33,1512397800,0.2,33,1512397800-33,0,0
622,17/12/04 19:33,1512398100,0.2,33,1512398100-33,0,0
623,17/12/04 19:33,1512398700,0.2,33,1512398700-33,0,0
624,17/12/04 19:33,1512400500,0.2,33,1512400500-33,0,0
625,17/12/04 19:33,1512401700,0.2,33,1512401700-33,0,0
626,17/12/04 19:33,1512406200,0.2,34,1512406200-34,0,0
627,17/12/04 19:33,1512407100,0.2,34,1512407100-34,0,0
635,17/12/04 19:33,1512405600,0.2,35,1512405600-35,0,0
636,17/12/04 19:33,1512405900,0.2,35,1512405900-35,0,0
637,17/12/04 19:33,1512406200,0.4,35,1512406200-35,0,0
638,17/12/04 19:33,1512406500,0.4,35,1512406500-35,0,0
639,17/12/04 19:33,1512406800,0.2,35,1512406800-35,0,0
640,17/12/04 19:33,1512407100,0.2,35,1512407100-35,0,0
643,17/12/04 19:33,1512404700,0.2,36,1512404700-36,0,0
644,17/12/04 19:33,1512406800,0.2,36,1512406800-36,0,0
648,17/12/04 19:33,1512404100,0.2,37,1512404100-37,0,0
649,17/12/04 19:33,1512405600,0.2,38,1512405600-38,0,0
650,17/12/04 19:33,1512405900,0.2,38,1512405900-38,0,0
651,17/12/04 19:33,1512407100,0.2,38,1512407100-38,0,0
652,17/12/04 19:33,1512404700,0.2,41,1512404700-41,0,0
653,17/12/04 19:33,1512405000,0.2,41,1512405000-41,0,0
654,17/12/04 19:33,1512405900,0.2,41,1512405900-41,0,0
659,17/12/04 19:33,1512405000,0.2,42,1512405000-42,0,0
660,17/12/04 19:33,1512406500,0.2,42,1512406500-42,0,0
661,17/12/04 19:33,1512406800,0.4,42,1512406800-42,0,0
662,17/12/04 19:33,1512407100,0.6,42,1512407100-42,0,0
663,17/12/04 19:33,1512407400,0.4,42,1512407400-42,0,0
664,17/12/04 19:33,1512407700,0.2,42,1512407700-42,0,0
670,17/12/04 20:33,1512408300,0.4,1,1512408300-1,0,0
671,17/12/04 20:33,1512408900,0.2,1,1512408900-1,0,0
672,17/12/04 20:33,1512409500,0.2,1,1512409500-1,0,0
673,17/12/04 20:33,1512409800,0.4,1,1512409800-1,0,0
674,17/12/04 20:33,1512411000,0.2,1,1512411000-1,0,0
681,17/12/04 20:33,1512408000,0.2,2,1512408000-2,0,0
682,17/12/04 20:33,1512408900,0.2,2,1512408900-2,0,0
692,17/12/04 20:33,1512408900,0.2,3,1512408900-3,0,0
693,17/12/04 20:33,1512410700,0.2,3,1512410700-3,0,0
701,17/12/04 20:33,1512407700,0.2,4,1512407700-4,0,0
702,17/12/04 20:33,1512408000,0.2,4,1512408000-4,0,0
703,17/12/04 20:33,1512409800,0.2,4,1512409800-4,0,0
704,17/12/04 20:33,1512410400,0.2,4,1512410400-4,0,0
705,17/12/04 20:33,1512410700,0.2,4,1512410700-4,0,0
708,17/12/04 20:33,1512408600,0.2,5,1512408600-5,0,0
709,17/12/04 20:33,1512409500,0.2,5,1512409500-5,0,0
710,17/12/04 20:33,1512410100,0.2,5,1512410100-5,0,0
711,17/12/04 20:33,1512410700,0.2,5,1512410700-5,0,0
712,17/12/04 20:33,1512411300,0.2,5,1512411300-5,0,0
715,17/12/04 20:33,1512408600,0.2,6,1512408600-6,0,0
716,17/12/04 20:33,1512408900,0.2,6,1512408900-6,0,0
717,17/12/04 20:33,1512409200,0.2,6,1512409200-6,0,0
718,17/12/04 20:33,1512409500,0.2,6,1512409500-6,0,0
719,17/12/04 20:33,1512410100,0.2,6,1512410100-6,0,0
720,17/12/04 20:33,1512410400,0.2,6,1512410400-6,0,0
721,17/12/04 20:33,1512411000,0.2,6,1512411000-6,0,0
725,17/12/04 20:33,1512408900,0.2,8,1512408900-8,0,0
726,17/12/04 20:33,1512410100,0.2,8,1512410100-8,0,0
740,17/12/04 20:33,1512407400,0.2,9,1512407400-9,0,0
741,17/12/04 20:33,1512407700,0.2,9,1512407700-9,0,0
742,17/12/04 20:33,1512408300,0.2,9,1512408300-9,0,0
743,17/12/04 20:33,1512409200,0.2,9,1512409200-9,0,0
744,17/12/04 20:33,1512410100,0.4,9,1512410100-9,0,0
745,17/12/04 20:33,1512410700,0.4,9,1512410700-9,0,0
746,17/12/04 20:33,1512411000,1.2,9,1512411000-9,0,0
752,17/12/04 20:33,1512409200,0.2,10,1512409200-10,0,0
755,17/12/04 20:33,1512409800,0.2,11,1512409800-11,0,0
756,17/12/04 20:33,1512410400,0.2,11,1512410400-11,0,0
758,17/12/04 20:33,1512409500,0.2,12,1512409500-12,0,0
759,17/12/04 20:33,1512409800,0.2,12,1512409800-12,0,0
760,17/12/04 20:33,1512410100,0.6,12,1512410100-12,0,0
761,17/12/04 20:33,1512410400,0.2,12,1512410400-12,0,0
762,17/12/04 20:33,1512410700,0.2,12,1512410700-12,0,0
763,17/12/04 20:33,1512411000,0.2,12,1512411000-12,0,0
764,17/12/04 20:33,1512411300,0.2,12,1512411300-12,0,0
765,17/12/04 20:33,1512411600,0.2,12,1512411600-12,0,0
766,17/12/04 20:33,1512412200,0.2,12,1512412200-12,0,0
768,17/12/04 20:33,1512408900,0.2,13,1512408900-13,0,0
771,17/12/04 20:33,1512407700,0.2,14,1512407700-14,0,0
772,17/12/04 20:33,1512409200,0.2,14,1512409200-14,0,0
773,17/12/04 20:33,1512409800,0.2,14,1512409800-14,0,0
774,17/12/04 20:33,1512410400,0.2,14,1512410400-14,0,0
780,17/12/04 20:33,1512410400,0.2,15,1512410400-15,0,0
784,17/12/04 20:33,1512408600,0.2,16,1512408600-16,0,0
785,17/12/04 20:33,1512410400,0.2,16,1512410400-16,0,0
786,17/12/04 20:33,1512411600,0.2,16,1512411600-16,0,0
791,17/12/04 20:33,1512408000,0.2,17,1512408000-17,0,0
792,17/12/04 20:33,1512410100,0.2,17,1512410100-17,0,0
793,17/12/04 20:33,1512411300,0.2,17,1512411300-17,0,0
798,17/12/04 20:33,1512408900,0.2,18,1512408900-18,0,0
799,17/12/04 20:33,1512410100,0.2,18,1512410100-18,0,0
808,17/12/04 20:33,1512407700,0.2,19,1512407700-19,0,0
809,17/12/04 20:33,1512409500,0.2,19,1512409500-19,0,0
818,17/12/04 20:33,1512409500,0.2,20,1512409500-20,0,0
819,17/12/04 20:33,1512411000,0.2,20,1512411000-20,0,0
820,17/12/04 20:33,1512411300,0.2,20,1512411300-20,0,0
821,17/12/04 20:33,1512411900,0.2,20,1512411900-20,0,0
822,17/12/04 20:33,1512412200,0.2,20,1512412200-20,0,0
826,17/12/04 20:33,1512407700,0.4,22,1512407700-22,0,0
827,17/12/04 20:33,1512408000,0.2,22,1512408000-22,0,0
828,17/12/04 20:33,1512408300,0.2,22,1512408300-22,0,0
829,17/12/04 20:33,1512409200,0.2,22,1512409200-22,0,0
832,17/12/04 20:33,1512409800,0.4,23,1512409800-23,0,0
833,17/12/04 20:33,1512410100,0.4,23,1512410100-23,0,0
834,17/12/04 20:33,1512410700,0.2,23,1512410700-23,0,0
839,17/12/04 20:33,1512408600,0.2,24,1512408600-24,0,0
842,17/12/04 20:33,1512409500,0.2,25,1512409500-25,0,0
843,17/12/04 20:33,1512410400,0.2,25,1512410400-25,0,0
850,17/12/04 20:33,1512408900,0.2,26,1512408900-26,0,0
854,17/12/04 20:33,1512408600,0.2,27,1512408600-27,0,0
855,17/12/04 20:33,1512409500,0.2,27,1512409500-27,0,0
856,17/12/04 20:33,1512410400,0.2,27,1512410400-27,0,0
857,17/12/04 20:33,1512411600,0.2,27,1512411600-27,0,0
860,17/12/04 20:33,1512408600,0.2,28,1512408600-28,0,0
861,17/12/04 20:33,1512410100,0.2,28,1512410100-28,0,0
862,17/12/04 20:33,1512410700,0.2,28,1512410700-28,0,0
863,17/12/04 20:33,1512411300,0.2,28,1512411300-28,0,0
872,17/12/04 20:33,1512409800,0.2,29,1512409800-29,0,0
873,17/12/04 20:33,1512410700,0.2,29,1512410700-29,0,0
874,17/12/04 20:33,1512411300,0.2,29,1512411300-29,0,0
875,17/12/04 20:33,1512411600,0.2,29,1512411600-29,0,0
880,17/12/04 20:33,1512408000,0.2,30,1512408000-30,0,0
881,17/12/04 20:33,1512408300,0.2,30,1512408300-30,0,0
882,17/12/04 20:33,1512408900,0.2,30,1512408900-30,0,0
883,17/12/04 20:33,1512409800,0.2,30,1512409800-30,0,0
884,17/12/04 20:33,1512410700,0.2,30,1512410700-30,0,0
885,17/12/04 20:33,1512411000,0.2,30,1512411000-30,0,0
893,17/12/04 20:33,1512410700,0.2,31,1512410700-31,0,0
897,17/12/04 20:33,1512408300,0.2,32,1512408300-32,0,0
898,17/12/04 20:33,1512408600,0.2,32,1512408600-32,0,0
899,17/12/04 20:33,1512409800,0.2,32,1512409800-32,0,0
907,17/12/04 20:33,1512402300,0.2,33,1512402300-33,0,0
908,17/12/04 20:33,1512402600,0.2,33,1512402600-33,0,0
909,17/12/04 20:33,1512403200,0.2,33,1512403200-33,0,0
910,17/12/04 20:33,1512403500,0.2,33,1512403500-33,0,0
911,17/12/04 20:33,1512403800,0.2,33,1512403800-33,0,0
912,17/12/04 20:33,1512404100,0.2,33,1512404100-33,0,0
918,17/12/04 20:33,1512408600,0.2,34,1512408600-34,0,0
919,17/12/04 20:33,1512410700,0.2,34,1512410700-34,0,0
929,17/12/04 20:33,1512408600,0.2,35,1512408600-35,0,0
943,17/12/04 20:33,1512407700,0.2,37,1512407700-37,0,0
944,17/12/04 20:33,1512408000,0.2,37,1512408000-37,0,0
945,17/12/04 20:33,1512408300,0.2,37,1512408300-37,0,0
946,17/12/04 20:33,1512408900,0.2,37,1512408900-37,0,0
947,17/12/04 20:33,1512409200,0.2,37,1512409200-37,0,0
948,17/12/04 20:33,1512409800,0.2,37,1512409800-37,0,0
949,17/12/04 20:33,1512410100,0.2,37,1512410100-37,0,0
951,17/12/04 20:33,1512408600,0.4,38,1512408600-38,0,0
952,17/12/04 20:33,1512408900,0.2,38,1512408900-38,0,0
953,17/12/04 20:33,1512409200,0.2,38,1512409200-38,0,0
954,17/12/04 20:33,1512409800,0.2,38,1512409800-38,0,0
955,17/12/04 20:33,1512410100,0.2,38,1512410100-38,0,0
959,17/12/04 20:33,1512407100,0.2,41,1512407100-41,0,0
960,17/12/04 20:33,1512408300,0.2,41,1512408300-41,0,0
961,17/12/04 20:33,1512408600,0.2,41,1512408600-41,0,0
962,17/12/04 20:33,1512409200,0.2,41,1512409200-41,0,0
963,17/12/04 20:33,1512409500,0.2,41,1512409500-41,0,0
964,17/12/04 20:33,1512409800,0.2,41,1512409800-41,0,0
972,17/12/04 20:33,1512408000,0.2,42,1512408000-42,0,0
973,17/12/04 20:33,1512408300,0.2,42,1512408300-42,0,0
974,17/12/04 20:33,1512409200,0.2,42,1512409200-42,0,0
975,17/12/04 20:33,1512410100,0.2,42,1512410100-42,0,0
986,17/12/04 20:33,1512407400,0.2,44,1512407400-44,0,0
987,17/12/04 20:33,1512407700,0.2,44,1512407700-44,0,0
988,17/12/04 20:33,1512408300,0.2,44,1512408300-44,0,0
990,17/12/04 21:33,1512412200,0.2,1,1512412200-1,0,0
991,17/12/04 21:33,1512414600,0.8,1,1512414600-1,0,0
992,17/12/04 21:33,1512414900,1,1,1512414900-1,0,0
1004,17/12/04 21:33,1512413700,0.2,2,1512413700-2,0,0
1016,17/12/04 21:33,1512412800,0.2,3,1512412800-3,0,0
1026,17/12/04 21:33,1512412200,0.2,4,1512412200-4,0,0
1027,17/12/04 21:33,1512413100,0.6,4,1512413100-4,0,0
1028,17/12/04 21:33,1512413400,0.2,4,1512413400-4,0,0
1029,17/12/04 21:33,1512414000,0.2,4,1512414000-4,0,0
1037,17/12/04 21:33,1512412200,0.2,5,1512412200-5,0,0
1038,17/12/04 21:33,1512412800,0.2,5,1512412800-5,0,0
1039,17/12/04 21:33,1512413100,0.2,5,1512413100-5,0,0
1040,17/12/04 21:33,1512413700,0.4,5,1512413700-5,0,0
1041,17/12/04 21:33,1512414300,0.2,5,1512414300-5,0,0
1049,17/12/04 21:33,1512412200,0.2,6,1512412200-6,0,0
1060,17/12/04 21:33,1512411000,0.4,8,1512411000-8,0,0
1061,17/12/04 21:33,1512411600,0.2,8,1512411600-8,0,0
1062,17/12/04 21:33,1512412200,0.2,8,1512412200-8,0,0
1063,17/12/04 21:33,1512413400,0.2,8,1512413400-8,0,0
1079,17/12/04 21:33,1512411300,0.4,9,1512411300-9,0,0
1080,17/12/04 21:33,1512411900,0.2,9,1512411900-9,0,0
1081,17/12/04 21:33,1512412500,0.2,9,1512412500-9,0,0
1094,17/12/04 21:33,1512411600,0.2,10,1512411600-10,0,0
1095,17/12/04 21:33,1512414000,0.2,10,1512414000-10,0,0
1096,17/12/04 21:33,1512414600,0.2,10,1512414600-10,0,0
1097,17/12/04 21:33,1512415200,0.2,10,1512415200-10,0,0
1101,17/12/04 21:33,1512414000,0.2,11,1512414000-11,0,0
1102,17/12/04 21:33,1512415200,0.2,11,1512415200-11,0,0
1106,17/12/04 21:33,1512412800,0.2,12,1512412800-12,0,0
1107,17/12/04 21:33,1512413100,0.2,12,1512413100-12,0,0
1108,17/12/04 21:33,1512413400,0.2,12,1512413400-12,0,0
1109,17/12/04 21:33,1512414300,0.2,12,1512414300-12,0,0
1120,17/12/04 21:33,1512411000,0.2,13,1512411000-13,0,0
1121,17/12/04 21:33,1512413100,0.2,13,1512413100-13,0,0
1122,17/12/04 21:33,1512414000,0.2,13,1512414000-13,0,0
1123,17/12/04 21:33,1512414300,0.2,13,1512414300-13,0,0
1127,17/12/04 21:33,1512410700,0.2,14,1512410700-14,0,0
1128,17/12/04 21:33,1512411000,0.2,14,1512411000-14,0,0
1129,17/12/04 21:33,1512411300,0.2,14,1512411300-14,0,0
1130,17/12/04 21:33,1512411900,0.2,14,1512411900-14,0,0
1131,17/12/04 21:33,1512412500,0.2,14,1512412500-14,0,0
1132,17/12/04 21:33,1512412800,0.2,14,1512412800-14,0,0
1133,17/12/04 21:33,1512413100,0.2,14,1512413100-14,0,0
1134,17/12/04 21:33,1512413400,0.2,14,1512413400-14,0,0
1144,17/12/04 21:33,1512413400,0.2,15,1512413400-15,0,0
1145,17/12/04 21:33,1512413700,0.2,15,1512413700-15,0,0
1150,17/12/04 21:33,1512411900,0.2,16,1512411900-16,0,0
1151,17/12/04 21:33,1512412800,0.2,16,1512412800-16,0,0
1152,17/12/04 21:33,1512413400,0.2,16,1512413400-16,0,0
1153,17/12/04 21:33,1512413700,0.2,16,1512413700-16,0,0
1154,17/12/04 21:33,1512414000,0.2,16,1512414000-16,0,0
1155,17/12/04 21:33,1512414600,0.2,16,1512414600-16,0,0
1163,17/12/04 21:33,1512412500,0.2,17,1512412500-17,0,0
1164,17/12/04 21:33,1512413700,0.2,17,1512413700-17,0,0
1165,17/12/04 21:33,1512414300,0.4,17,1512414300-17,0,0
1166,17/12/04 21:33,1512414600,0.2,17,1512414600-17,0,0
1194,17/12/04 21:33,1512412800,0.2,20,1512412800-20,0,0
1195,17/12/04 21:33,1512413100,0.2,20,1512413100-20,0,0
1196,17/12/04 21:33,1512414000,0.2,20,1512414000-20,0,0
1197,17/12/04 21:33,1512414600,0.2,20,1512414600-20,0,0
1206,17/12/04 21:33,1512411300,0.2,22,1512411300-22,0,0
1207,17/12/04 21:33,1512411900,0.2,22,1512411900-22,0,0
1208,17/12/04 21:33,1512412200,0.2,22,1512412200-22,0,0
1209,17/12/04 21:33,1512412500,0.2,22,1512412500-22,0,0
1210,17/12/04 21:33,1512412800,0.2,22,1512412800-22,0,0
1211,17/12/04 21:33,1512413400,0.2,22,1512413400-22,0,0
1212,17/12/04 21:33,1512414000,0.2,22,1512414000-22,0,0
1213,17/12/04 21:33,1512414600,0.2,22,1512414600-22,0,0
1214,17/12/04 21:33,1512414900,0.2,22,1512414900-22,0,0
1231,17/12/04 21:33,1512411600,0.2,25,1512411600-25,0,0
1232,17/12/04 21:33,1512412200,0.2,25,1512412200-25,0,0
1233,17/12/04 21:33,1512413400,0.2,25,1512413400-25,0,0
1234,17/12/04 21:33,1512414000,0.2,25,1512414000-25,0,0
1243,17/12/04 21:33,1512412200,0.2,26,1512412200-26,0,0
1244,17/12/04 21:33,1512413400,0.2,26,1512413400-26,0,0
1245,17/12/04 21:33,1512413700,0.2,26,1512413700-26,0,0
1246,17/12/04 21:33,1512414000,0.2,26,1512414000-26,0,0
1247,17/12/04 21:33,1512414600,0.2,26,1512414600-26,0,0
1252,17/12/04 21:33,1512413100,0.2,27,1512413100-27,0,0
1253,17/12/04 21:33,1512414300,0.2,27,1512414300-27,0,0
1260,17/12/04 21:33,1512412200,0.2,28,1512412200-28,0,0
1261,17/12/04 21:33,1512412800,0.2,28,1512412800-28,0,0
1262,17/12/04 21:33,1512413700,0.2,28,1512413700-28,0,0
1263,17/12/04 21:33,1512414300,0.2,28,1512414300-28,0,0
1276,17/12/04 21:33,1512412200,0.2,29,1512412200-29,0,0
1277,17/12/04 21:33,1512412500,0.2,29,1512412500-29,0,0
1278,17/12/04 21:33,1512412800,0.4,29,1512412800-29,0,0
1279,17/12/04 21:33,1512413100,0.2,29,1512413100-29,0,0
1280,17/12/04 21:33,1512413700,0.2,29,1512413700-29,0,0
1281,17/12/04 21:33,1512414300,0.2,29,1512414300-29,0,0
1282,17/12/04 21:33,1512414600,0.2,29,1512414600-29,0,0
1283,17/12/04 21:33,1512414900,0.2,29,1512414900-29,0,0
1284,17/12/04 21:33,1512415200,0.2,29,1512415200-29,0,0
1293,17/12/04 21:33,1512411300,0.2,30,1512411300-30,0,0
1294,17/12/04 21:33,1512411600,0.2,30,1512411600-30,0,0
1295,17/12/04 21:33,1512411900,0.2,30,1512411900-30,0,0
1296,17/12/04 21:33,1512412200,0.2,30,1512412200-30,0,0
1297,17/12/04 21:33,1512412800,0.2,30,1512412800-30,0,0
1298,17/12/04 21:33,1512413100,0.2,30,1512413100-30,0,0
1299,17/12/04 21:33,1512414000,0.2,30,1512414000-30,0,0
1317,17/12/04 21:33,1512414300,0.2,32,1512414300-32,0,0
1318,17/12/04 21:33,1512414600,0.2,32,1512414600-32,0,0
1319,17/12/04 21:33,1512414900,0.2,32,1512414900-32,0,0
1330,17/12/04 21:33,1512405300,0.2,33,1512405300-33,0,0
1331,17/12/04 21:33,1512405600,0.2,33,1512405600-33,0,0
1332,17/12/04 21:33,1512406200,0.2,33,1512406200-33,0,0
1369,17/12/04 21:33,1512411600,0.2,37,1512411600-37,0,0
1370,17/12/04 21:33,1512412800,0.2,37,1512412800-37,0,0
1379,17/12/04 21:33,1512414300,0.2,38,1512414300-38,0,0
1380,17/12/04 21:33,1512415500,0.2,38,1512415500-38,0,0
1389,17/12/04 21:33,1512410400,0.2,41,1512410400-41,0,0
1390,17/12/04 21:33,1512411000,0.2,41,1512411000-41,0,0
1391,17/12/04 21:33,1512411300,0.2,41,1512411300-41,0,0
1392,17/12/04 21:33,1512411900,0.4,41,1512411900-41,0,0
1393,17/12/04 21:33,1512412500,0.2,41,1512412500-41,0,0
1394,17/12/04 21:33,1512412800,0.2,41,1512412800-41,0,0
1395,17/12/04 21:33,1512413100,0.2,41,1512413100-41,0,0
1396,17/12/04 21:33,1512413400,0.2,41,1512413400-41,0,0
1397,17/12/04 21:33,1512413700,0.2,41,1512413700-41,0,0
1398,17/12/04 21:33,1512414000,0.2,41,1512414000-41,0,0
1399,17/12/04 21:33,1512414300,0.2,41,1512414300-41,0,0
1400,17/12/04 21:33,1512414600,0.2,41,1512414600-41,0,0
1428,17/12/04 21:33,1512411000,0.2,44,1512411000-44,0,0
1429,17/12/04 21:33,1512411300,0.2,44,1512411300-44,0,0
1430,17/12/04 21:33,1512411900,0.2,44,1512411900-44,0,0
1431,17/12/04 21:33,1512412200,0.2,44,1512412200-44,0,0
1432,17/12/04 21:33,1512412500,0.2,44,1512412500-44,0,0
1433,17/12/04 21:33,1512412800,0.4,44,1512412800-44,0,0
1434,17/12/04 21:33,1512413100,0.2,44,1512413100-44,0,0
1435,17/12/04 21:33,1512413700,0.2,44,1512413700-44,0,0
1440,17/12/04 22:33,1512415200,0.2,1,1512415200-1,0,0
1441,17/12/04 22:33,1512415500,0.2,1,1512415500-1,0,0
1442,17/12/04 22:33,1512416100,0.2,1,1512416100-1,0,0
1443,17/12/04 22:33,1512417000,0.2,1,1512417000-1,0,0
1458,17/12/04 22:33,1512416100,0.2,2,1512416100-2,0,0
1459,17/12/04 22:33,1512416400,0.2,2,1512416400-2,0,0
1460,17/12/04 22:33,1512416700,0.2,2,1512416700-2,0,0
1461,17/12/04 22:33,1512417000,0.2,2,1512417000-2,0,0
1462,17/12/04 22:33,1512417600,0.2,2,1512417600-2,0,0
1463,17/12/04 22:33,1512418200,0.2,2,1512418200-2,0,0
1476,17/12/04 22:33,1512416400,0.2,3,1512416400-3,0,0
1477,17/12/04 22:33,1512417600,0.2,3,1512417600-3,0,0
1488,17/12/04 22:33,1512416100,0.4,4,1512416100-4,0,0
1489,17/12/04 22:33,1512416400,0.6,4,1512416400-4,0,0
1490,17/12/04 22:33,1512416700,0.6,4,1512416700-4,0,0
1491,17/12/04 22:33,1512417000,0.2,4,1512417000-4,0,0
1492,17/12/04 22:33,1512417300,0.2,4,1512417300-4,0,0
1493,17/12/04 22:33,1512417600,0.2,4,1512417600-4,0,0
1505,17/12/04 22:33,1512416400,0.2,5,1512416400-5,0,0
1506,17/12/04 22:33,1512416700,1.2,5,1512416700-5,0,0
1507,17/12/04 22:33,1512417000,1,5,1512417000-5,0,0
1508,17/12/04 22:33,1512417300,1.2,5,1512417300-5,0,0
1509,17/12/04 22:33,1512417600,0.2,5,1512417600-5,0,0
1510,17/12/04 22:33,1512417900,0.2,5,1512417900-5,0,0
1523,17/12/04 22:33,1512414300,0.2,6,1512414300-6,0,0
1524,17/12/04 22:33,1512417600,0.2,6,1512417600-6,0,0
1525,17/12/04 22:33,1512417900,0.2,6,1512417900-6,0,0
1536,17/12/04 22:33,1512415500,0.2,7,1512415500-7,0,0
1537,17/12/04 22:33,1512416100,0.2,7,1512416100-7,0,0
1539,17/12/04 22:33,1512416700,0.2,8,1512416700-8,0,0
1540,17/12/04 22:33,1512417000,0.2,8,1512417000-8,0,0
1541,17/12/04 22:33,1512417300,0.2,8,1512417300-8,0,0
1542,17/12/04 22:33,1512417600,0.2,8,1512417600-8,0,0
1543,17/12/04 22:33,1512417900,0.2,8,1512417900-8,0,0
1563,17/12/04 22:33,1512414900,0.2,9,1512414900-9,0,0
1564,17/12/04 22:33,1512415200,0.2,9,1512415200-9,0,0
1565,17/12/04 22:33,1512415500,0.6,9,1512415500-9,0,0
1566,17/12/04 22:33,1512415800,0.8,9,1512415800-9,0,0
1567,17/12/04 22:33,1512416100,0.6,9,1512416100-9,0,0
1568,17/12/04 22:33,1512416400,0.2,9,1512416400-9,0,0
1569,17/12/04 22:33,1512416700,0.2,9,1512416700-9,0,0
1570,17/12/04 22:33,1512417600,0.2,9,1512417600-9,0,0
1586,17/12/04 22:33,1512418200,0.2,10,1512418200-10,0,0
1587,17/12/04 22:33,1512418500,0.2,10,1512418500-10,0,0
1588,17/12/04 22:33,1512419400,0.2,10,1512419400-10,0,0
1601,17/12/04 22:33,1512416100,0.2,12,1512416100-12,0,0
1616,17/12/04 22:33,1512414900,0.2,13,1512414900-13,0,0
1617,17/12/04 22:33,1512417600,0.6,13,1512417600-13,0,0
1618,17/12/04 22:33,1512417900,0.2,13,1512417900-13,0,0
1619,17/12/04 22:33,1512418500,0.2,13,1512418500-13,0,0
1620,17/12/04 22:33,1512418800,0.2,13,1512418800-13,0,0
1628,17/12/04 22:33,1512416100,0.2,14,1512416100-14,0,0
1629,17/12/04 22:33,1512416700,0.4,14,1512416700-14,0,0
1630,17/12/04 22:33,1512417000,0.4,14,1512417000-14,0,0
1631,17/12/04 22:33,1512417300,0.2,14,1512417300-14,0,0
1632,17/12/04 22:33,1512417600,0.2,14,1512417600-14,0,0
1633,17/12/04 22:33,1512418500,0.2,14,1512418500-14,0,0
1651,17/12/04 22:33,1512415500,0.2,15,1512415500-15,0,0
1652,17/12/04 22:33,1512415800,0.4,15,1512415800-15,0,0
1653,17/12/04 22:33,1512416100,0.6,15,1512416100-15,0,0
1654,17/12/04 22:33,1512416400,0.2,15,1512416400-15,0,0
1661,17/12/04 22:33,1512415200,0.2,16,1512415200-16,0,0
1662,17/12/04 22:33,1512417000,0.4,16,1512417000-16,0,0
1663,17/12/04 22:33,1512417300,0.4,16,1512417300-16,0,0
1664,17/12/04 22:33,1512417600,0.6,16,1512417600-16,0,0
1665,17/12/04 22:33,1512417900,0.4,16,1512417900-16,0,0
1679,17/12/04 22:33,1512415800,0.2,17,1512415800-17,0,0
1680,17/12/04 22:33,1512416700,0.2,17,1512416700-17,0,0
1681,17/12/04 22:33,1512417000,0.2,17,1512417000-17,0,0
1682,17/12/04 22:33,1512417300,0.8,17,1512417300-17,0,0
